scenario,source,p,method_family,candidate_label,rank,rank_threshold_constant,lambda_reg,beta_scale,validation_seed,final_regret,latent_dim,ambient_dim,heldout_accuracy,selected
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,TOFU first-epoch replay fixed-rank,rank=2,2,,,,10001,3353.0,4,100,0.822084136847368,0
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,Masked PSLB fixed-rank,rank=2,2,,,,10001,3482.0,4,100,0.822084136847368,0
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,TOFU full-history replay fixed-rank,rank=4,4,,,,10001,1278.0,4,100,0.822084136847368,1
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,TOFU first-epoch replay fixed-rank,rank=4,4,,,,10001,1374.0,4,100,0.822084136847368,1
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,Masked PSLB fixed-rank,rank=4,4,,,,10001,2286.0,4,100,0.822084136847368,0
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,TOFU full-history replay fixed-rank,rank=8,8,,,,10001,1293.0,4,100,0.822084136847368,0
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,TOFU first-epoch replay fixed-rank,rank=8,8,,,,10001,1387.0,4,100,0.822084136847368,0
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,Masked PSLB fixed-rank,rank=8,8,,,,10001,2228.0,4,100,0.822084136847368,0
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,TOFU full-history replay fixed-rank,rank=16,16,,,,10001,1389.0,4,100,0.822084136847368,0
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,TOFU first-epoch replay fixed-rank,rank=16,16,,,,10001,1498.0,4,100,0.822084136847368,0
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,Masked PSLB fixed-rank,rank=16,16,,,,10001,2162.0,4,100,0.822084136847368,1
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,TOFU full-history replay adaptive-rank,threshold=0.03,20,0.03,,,10001,1328.0,4,100,0.822084136847368,0
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,Masked PSLB adaptive-rank,threshold=0.03,20,0.03,,,10001,3482.0,4,100,0.822084136847368,1
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,TOFU full-history replay adaptive-rank,threshold=0.05,20,0.05,,,10001,1286.0,4,100,0.822084136847368,0
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,Masked PSLB adaptive-rank,threshold=0.05,20,0.05,,,10001,4035.0,4,100,0.822084136847368,0
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,TOFU full-history replay adaptive-rank,threshold=0.07,20,0.07,,,10001,1278.0,4,100,0.822084136847368,0
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,Masked PSLB adaptive-rank,threshold=0.07,20,0.07,,,10001,4035.0,4,100,0.822084136847368,0
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,TOFU full-history replay adaptive-rank,threshold=0.1,20,0.1,,,10001,1278.0,4,100,0.822084136847368,1
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,Masked PSLB adaptive-rank,threshold=0.1,20,0.1,,,10001,4035.0,4,100,0.822084136847368,0
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,TOFU full-history replay adaptive-rank,threshold=0.15,20,0.15,,,10001,1278.0,4,100,0.822084136847368,0
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,Masked PSLB adaptive-rank,threshold=0.15,20,0.15,,,10001,4035.0,4,100,0.822084136847368,0
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,TOFU full-history replay adaptive-rank,threshold=0.25,20,0.25,,,10001,1278.0,4,100,0.822084136847368,0
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,Masked PSLB adaptive-rank,threshold=0.25,20,0.25,,,10001,4035.0,4,100,0.822084136847368,0
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,TOFU full-history replay adaptive-rank,threshold=0.5,20,0.5,,,10001,1412.0,4,100,0.822084136847368,0
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,Masked PSLB adaptive-rank,threshold=0.5,20,0.5,,,10001,4035.0,4,100,0.822084136847368,0
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,TOFU full-history replay adaptive-rank,threshold=1,20,1.0,,,10001,2744.0,4,100,0.822084136847368,0
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,Masked PSLB adaptive-rank,threshold=1,20,1.0,,,10001,4035.0,4,100,0.822084136847368,0
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,Zero-imputed OFUL,"lambda=0.1,beta=0.25",100,,0.1,0.25,10001,2090.0,4,100,0.822084136847368,0
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,Zero-imputed OFUL,"lambda=0.1,beta=0.5",100,,0.1,0.5,10001,2103.0,4,100,0.822084136847368,0
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,Zero-imputed OFUL,"lambda=0.1,beta=1",100,,0.1,1.0,10001,2224.0,4,100,0.822084136847368,0
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,Zero-imputed OFUL,"lambda=0.1,beta=2",100,,0.1,2.0,10001,2695.0,4,100,0.822084136847368,0
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,Zero-imputed OFUL,"lambda=1,beta=0.25",100,,1.0,0.25,10001,2046.0,4,100,0.822084136847368,1
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,Zero-imputed OFUL,"lambda=1,beta=0.5",100,,1.0,0.5,10001,2024.0,4,100,0.822084136847368,0
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,Zero-imputed OFUL,"lambda=1,beta=1",100,,1.0,1.0,10001,2082.0,4,100,0.822084136847368,0
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,Zero-imputed OFUL,"lambda=1,beta=2",100,,1.0,2.0,10001,2281.0,4,100,0.822084136847368,0
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,Zero-imputed OFUL,"lambda=10,beta=0.25",100,,10.0,0.25,10001,2078.0,4,100,0.822084136847368,0
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,Zero-imputed OFUL,"lambda=10,beta=0.5",100,,10.0,0.5,10001,2131.0,4,100,0.822084136847368,0
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,Zero-imputed OFUL,"lambda=10,beta=1",100,,10.0,1.0,10001,2264.0,4,100,0.822084136847368,0
mnist_cnn_product_lowrank_m4_d100,mnist_openml_product,0.2,Zero-imputed OFUL,"lambda=10,beta=2",100,,10.0,2.0,10001,2540.0,4,100,0.822084136847368,0
